left,right,expect_time
23,122,6.4279
23,123,15.7946
23,125,11.1233
23,126,9.5432
23,128,6.9016
23,129,17.8248
23,130,8.84
23,131,15.7846
23,132,25.0321
23,133,10.3911
23,135,5.8176
23,136,9.8359
23,137,7.4261
23,138,8.0182
23,142,15.9942
23,144,6.7168
23,146,6.2909
23,148,16.284
23,149,17.5448
23,152,4.4588
23,153,6.7168
23,158,9.1307
23,159,16.003
23,166,6.9037
23,167,15.993
23,169,17.9292
23,171,6.8932
23,172,25.3251
23,175,7.7224
23,179,6.6945
23,181,6.8813
23,183,14.9809
23,186,6.8932
23,187,8.8328
23,189,15.7946
23,190,10.092
23,191,9.5063
23,192,16.003
23,194,6.8813
23,195,6.3694
23,198,6.8759
23,199,15.993
23,202,10.3736
23,203,6.8701
23,204,6.4261
23,206,16.0234
23,209,9.104
23,210,6.8449
23,213,8.8346
23,216,9.5432
23,217,11.1233
23,218,16.0234
23,221,15.998
23,222,8.84
23,223,8.8346
23,225,8.84
23,229,25.8288
23,240,6.7168
23,241,9.5063
23,248,4.4588
23,261,6.8759
23,263,22.9924
23,271,6.8932
23,272,8.043
23,276,15.7946
23,278,16.018
23,280,10.3928
23,286,9.187
23,293,8.84
23,296,6.9016
23,298,9.1307
23,299,15.9923
23,300,6.4279
23,308,6.9016
23,309,10.3736
23,310,9.1307
23,311,9.104
23,317,10.092
23,320,15.993
23,328,9.545
23,333,6.8826
23,336,8.0205
23,338,6.8853
23,341,6.4296
23,342,6.4279
23,346,30.5091
23,347,15.9949
23,348,7.7227
23,351,4.5273
23,354,7.0141
23,355,19.4968
23,356,10.7005
23,359,24.7766
23,360,10.092
23,366,6.9016
23,367,6.9058
23,373,6.8932
23,374,11.1213
23,375,15.9923
23,378,9.16
23,379,25.5093
23,384,6.4279
23,385,24.0311
23,386,8.02
23,390,11.1147
23,397,9.1329
23,398,7.7227
23,402,15.9923
23,406,24.0311
23,431,15.7931
23,445,8.0227
23,456,6.8738
23,491,16.0007
23,493,20.3459
23,516,17.5448
23,517,6.8948
23,523,8.4519
23,528,10.7005
23,529,16.003
23,530,10.3736
23,535,22.9924
23,539,8.823
23,548,8.834
23,567,24.6887
23,622,16.2798
23,623,15.9788
23,624,10.0737
23,625,25.8499
23,628,16.2798
23,630,6.6945
23,632,9.4981
23,633,25.4056
23,634,18.1158
23,4003,7.7224
23,4004,8.823
23,4005,8.823
23,4006,8.02
23,4007,6.8738
23,4008,16.2798
23,4010,15.7846
23,4011,6.8738
23,4012,15.7846
23,4013,14.9784
23,4014,7.7224
23,4015,9.4981
23,4016,8.823
23,4017,20.3459
23,4018,15.9788
23,4019,30.5091
23,4020,6.8738
23,4021,15.7846
23,4022,8.4519
24,1,8.4625
24,2,7.4839
24,3,4.2405
24,4,4.4441
24,5,6.1323
24,6,8.5712
24,7,9.0962
24,8,17.5261
24,9,17.5261
24,10,16.9919
24,11,9.6343
24,12,20.665
24,13,19.5308
24,14,9.4565
24,15,19.679
24,16,21.0858
24,17,16.8055
24,18,7.6587
24,19,16.8057
24,20,7.7745
24,21,7.6587
24,22,7.8046
24,23,6.4443
24,24,14.0
24,25,6.4863
24,26,6.4443
24,27,8.6485
24,28,15.2849
24,29,15.2797
24,30,9.4607
24,34,8.6485
24,35,17.5666
24,37,6.4608
24,38,9.4607
24,39,20.665
24,40,9.5767
24,41,9.6223
24,45,16.9979
24,48,7.7745
24,49,7.8046
24,50,20.775
24,51,6.4863
24,52,17.5505
24,56,10.8748
24,57,16.55
24,58,20.043
24,59,17.6647
24,62,19.6811
24,66,19.5298
24,67,9.4565
24,69,19.5298
24,70,19.5298
24,73,27.5815
24,74,16.9488
24,75,9.5767
24,77,14.2231
24,80,16.808
24,81,19.9347
24,87,17.5505
24,92,9.6343
24,93,17.5666
24,95,12.99
24,102,6.4608
24,108,17.7517
24,112,26.7208
24,116,17.531
24,118,24.498
24,119,14.2231
24,120,19.6713
24,121,20.6403
24,122,5.9171
24,123,9.655
24,125,20.043
24,126,16.55
24,128,7.84
24,129,21.0858
24,130,9.4607
24,131,19.3481
24,132,17.5377
24,133,17.7538
24,135,7.5338
24,136,18.9831
24,137,15.0312
24,138,7.7915
24,142,9.4437
24,144,9.6057
24,146,10.74
24,148,19.6796
24,149,8.6485
24,152,6.4443
24,153,9.6057
24,158,16.9488
24,159,17.0025
24,166,15.2985
24,167,9.4395
24,169,18.1407
24,171,17.5577
24,172,28.2747
24,175,16.8055
24,179,20.775
24,181,17.5505
24,183,17.5277
24,186,17.5577
24,187,19.5308
24,189,9.655
24,190,12.99
24,191,20.665
24,192,17.0025
24,194,17.5505
24,195,14.7185
24,198,7.6587
24,199,9.4395
24,202,25.1877
24,203,15.2849
24,204,6.459
24,206,17.6647
24,209,14.2231
24,210,7.7745
24,213,19.5313
24,216,16.55
24,217,20.043
24,218,17.6647
24,221,9.4565
24,222,9.4607
24,223,19.5313
24,225,9.4607
24,229,16.9951
24,240,9.6057
24,241,20.665
24,248,6.4443
24,261,7.6587
24,263,19.9347
24,271,7.4969
24,272,7.8449
24,276,9.655
24,278,17.6584
24,280,17.7559
24,286,16.9707
24,293,9.4607
24,296,7.84
24,298,16.9488
24,299,16.9951
24,300,5.9171
24,308,7.84
24,309,25.1877
24,310,16.9488
24,311,14.2231
24,317,12.99
24,320,9.4395
24,328,24.5964
24,333,17.5511
24,336,7.7964
24,338,17.5522
24,341,6.4627
24,342,5.9171
24,346,19.6811
24,347,9.4458
24,348,16.8057
24,351,6.4811
24,354,8.1333
24,355,22.4939
24,356,19.9347
24,359,25.9095
24,360,12.99
24,366,7.84
24,367,15.2993
24,373,17.5577
24,374,20.0415
24,375,16.9951
24,378,16.9602
24,379,26.7208
24,384,5.9171
24,385,20.6403
24,386,15.2697
24,390,20.0282
24,397,16.9497
24,398,16.8057
24,402,28.8299
24,406,20.6403
24,431,9.6492
24,445,7.8012
24,456,15.2697
24,491,17.0002
24,493,26.3637
24,516,8.6485
24,517,17.5562
24,523,16.2393
24,528,25.9902
24,529,17.0025
24,530,17.7337
24,535,19.9347
24,539,19.5298
24,548,19.5311
24,567,23.701
24,622,31.1139
24,623,9.453
24,624,16.9461
24,625,17.6702
24,628,19.6811
24,630,20.775
24,632,20.6403
24,633,26.5589
24,634,23.9047
24,4003,16.808
24,4004,19.5298
24,4005,9.453
24,4006,7.8062
24,4007,15.2697
24,4008,31.1139
24,4010,9.6223
24,4011,7.8062
24,4012,9.6223
24,4013,17.5377
24,4014,16.808
24,4015,20.6403
24,4016,19.5298
24,4017,26.3637
24,4018,9.453
24,4019,19.6811
24,4020,15.2697
24,4021,19.3481
24,4022,16.2393
25,1,6.3468
25,2,6.8138
25,3,6.1846
25,4,5.4833
25,5,5.4515
25,6,9.2722
25,7,7.444
25,8,15.9646
25,9,15.9646
25,10,16.3433
25,11,10.2758
25,12,15.6292
25,13,7.7726
25,14,7.7766
25,15,22.9529
25,16,19.8562
25,17,7.3482
25,18,10.1478
25,19,7.3485
25,20,8.0397
25,21,10.1476
25,22,7.2032
25,23,6.4928
25,24,6.5098
25,25,7.5
25,26,6.4928
25,27,6.6497
25,28,7.2011
25,29,7.2221
25,30,16.0092
25,34,17.5629
25,35,6.7007
25,37,5.5077
25,38,16.0092
25,39,15.6292
25,40,15.8058
25,41,15.8055
25,45,16.3497
25,48,8.0397
25,49,7.2032
25,50,10.263
25,51,5.5523
25,52,6.6251
25,56,9.7983
25,57,9.6612
25,58,15.5964
25,59,17.4791
25,62,22.9405
25,66,16.0081
25,67,7.7766
25,69,7.7654
25,70,7.7654
25,73,15.97
25,74,10.631
25,75,15.8058
25,77,16.9387
25,80,18.9517
25,81,16.3122
25,87,6.6251
25,92,10.2758
25,93,6.7007
25,95,10.6448
25,102,6.5098
25,108,9.8267
25,112,25.8749
25,116,15.9735
25,118,7.3619
25,119,16.9387
25,120,22.9437
25,121,15.6115
25,122,6.5098
25,123,10.2989
25,125,15.5964
25,126,9.6612
25,128,8.07
25,129,19.8562
25,130,16.0092
25,131,10.263
25,132,15.97
25,133,9.8297
25,135,6.7987
25,136,11.0712
25,137,7.472
25,138,7.1882
25,142,7.7646
25,144,15.8135
25,146,7.4415
25,148,22.9534
25,149,6.6497
25,152,6.4928
25,153,15.8135
25,158,10.631
25,159,16.3551
25,166,7.2423
25,167,7.7606
25,169,20.2274
25,171,6.6497
25,172,30.2936
25,175,7.3482
25,179,10.263
25,181,6.6251
25,183,15.9685
25,186,10.1449
25,187,7.7726
25,189,10.2989
25,190,10.6448
25,191,15.6292
25,192,16.3551
25,194,6.6251
25,195,7.862
25,198,10.1476
25,199,7.7606
25,202,9.8234
25,203,7.2011
25,204,5.4917
25,206,17.4791
25,209,16.9387
25,210,8.0397
25,213,7.7746
25,216,9.6612
25,217,15.5964
25,218,17.4791
25,221,7.7766
25,222,16.0092
25,223,7.7746
25,225,16.0092
25,229,16.356
25,240,15.8135
25,241,15.6292
25,248,6.4928
25,261,10.1476
25,263,16.3122
25,271,10.1449
25,272,7.2448
25,276,10.2989
25,278,17.4734
25,280,9.8327
25,286,10.6885
25,293,16.0092
25,296,8.07
25,298,10.631
25,299,25.8358
25,300,6.5098
25,308,8.07
25,309,9.8234
25,310,10.631
25,311,16.9387
25,317,10.6448
25,320,7.7606
25,328,9.6599
25,333,6.6278
25,336,7.1933
25,338,6.6332
25,341,5.4995
25,342,6.5098
25,346,22.9405
25,347,7.7666
25,348,7.3486
25,351,6.5285
25,354,10.2058
25,355,19.8562
25,356,23.0003
25,359,26.1165
25,360,10.6448
25,366,8.07
25,367,7.2448
25,373,10.1449
25,374,15.5947
25,375,25.8358
25,378,10.6609
25,379,25.8749
25,384,6.5098
25,385,15.6115
25,386,7.2105
25,390,24.2727
25,397,10.6333
25,398,7.3486
25,402,16.356
25,406,15.6115
25,431,10.2928
25,445,7.1985
25,456,8.0485
25,491,16.3524
25,493,24.9141
25,516,17.5629
25,517,6.6521
25,523,17.2257
25,528,16.3122
25,529,16.3551
25,530,20.0051
25,535,16.3122
25,539,16.0081
25,548,7.7739
25,567,24.4496
25,622,22.9405
25,623,16.0081
25,624,10.6264
25,625,17.4787
25,628,30.5218
25,630,10.263
25,632,24.0384
25,633,26.5593
25,634,22.6758
25,4003,7.3619
25,4004,7.7654
25,4005,16.0081
25,4006,7.2105
25,4007,7.2105
25,4008,22.9405
25,4010,10.263
25,4011,8.0485
25,4012,10.263
25,4013,25.0368
25,4014,7.3619
25,4015,15.6115
25,4016,7.7654
25,4017,24.9141
25,4018,7.7654
25,4019,22.9405
25,4020,7.2105
25,4021,10.263
25,4022,7.6918
26,1,6.702
26,2,6.5426
26,3,4.0419
26,4,6.1276
26,5,4.0442
26,6,6.2608
26,7,8.5236
26,8,14.9783
26,9,14.9783
26,10,15.9984
26,11,15.7863
26,12,9.5063
26,13,8.8328
26,14,15.998
26,15,16.2832
26,16,17.8248
26,17,7.7224
26,18,6.8759
26,19,7.7226
26,20,6.8449
26,21,6.8759
26,22,8.02
26,23,4.4588
26,24,6.4279
26,25,6.4523
26,26,4.0
26,27,17.5448
26,28,6.8701
26,29,6.8838
26,30,8.84
26,34,17.5448
26,35,6.9191
26,37,6.4279
26,38,8.84
26,39,9.5063
26,40,6.6916
26,41,6.6945
26,45,15.9984
26,48,6.8449
26,49,8.02
26,50,6.6945
26,51,6.4523
26,52,6.8813
26,56,8.5689
26,57,9.5432
26,58,11.1233
26,59,16.0234
26,62,30.5091
26,66,8.823
26,67,15.998
26,69,8.823
26,70,15.9788
26,73,14.9784
26,74,9.1307
26,75,6.6916
26,77,9.104
26,80,7.7224
26,81,22.9924
26,87,6.8813
26,92,15.7863
26,93,6.9191
26,95,10.092
26,102,6.4279
26,108,10.3893
26,112,25.5093
26,116,14.9841
26,118,7.7224
26,119,16.8924
26,120,16.2775
26,121,24.0311
26,122,6.4279
26,123,15.7946
26,125,11.1233
26,126,9.5432
26,128,6.9016
26,129,17.8248
26,130,8.84
26,131,15.7846
26,132,25.0321
26,133,10.3911
26,135,5.8176
26,136,9.8359
26,137,7.4261
26,138,8.0182
26,142,15.9942
26,144,6.7168
26,146,6.2909
26,148,16.284
26,149,17.5448
26,152,4.4588
26,153,6.7168
26,158,9.1307
26,159,16.003
26,166,6.9037
26,167,15.993
26,169,17.9296
26,171,6.8932
26,172,25.3251
26,175,7.7224
26,179,6.6945
26,181,6.8813
26,183,14.9809
26,186,6.8932
26,187,8.8328
26,189,15.7946
26,190,10.092
26,191,9.5063
26,192,16.003
26,194,6.8813
26,195,6.3694
26,198,6.8759
26,199,15.993
26,202,10.3736
26,203,6.8701
26,204,6.4261
26,206,16.0234
26,209,9.104
26,210,6.8449
26,213,8.8346
26,216,9.5432
26,217,11.1233
26,218,16.0234
26,221,15.998
26,222,8.84
26,223,8.8346
26,225,8.84
26,229,25.8288
26,240,6.7168
26,241,9.5063
26,248,4.4588
26,261,6.8759
26,263,22.9924
26,271,6.8932
26,272,8.043
26,276,15.7946
26,278,16.018
26,280,10.3928
26,286,9.187
26,293,8.84
26,296,6.9016
26,298,9.1307
26,299,15.9923
26,300,6.4279
26,308,6.9016
26,309,10.3736
26,310,9.1307
26,311,9.104
26,317,10.092
26,320,15.993
26,328,9.545
26,333,6.8826
26,336,8.0205
26,338,6.8853
26,341,6.4296
26,342,6.4279
26,346,30.5091
26,347,15.9949
26,348,7.7227
26,351,4.5273
26,354,7.0141
26,355,19.4968
26,356,10.7005
26,359,24.7766
26,360,10.092
26,366,6.9016
26,367,6.9058
26,373,6.8932
26,374,11.1213
26,375,15.9923
26,378,9.16
26,379,25.5093
26,384,6.4279
26,385,24.0311
26,386,8.02
26,390,11.1147
26,397,9.1329
26,398,7.7227
26,402,15.9923
26,406,24.0311
26,431,15.7931
26,445,8.0227
26,456,6.8738
26,491,16.0007
26,493,20.3459
26,516,17.5448
26,517,6.8948
26,523,8.4519
26,528,10.7005
26,529,16.003
26,530,10.3736
26,535,22.9924
26,539,8.823
26,548,8.834
26,567,24.6887
26,622,16.2798
26,623,15.9788
26,624,10.0737
26,625,25.8499
26,628,16.2798
26,630,6.6945
26,632,9.4981
26,633,25.4056
26,634,18.1158
26,4003,7.7224
26,4004,8.823
26,4005,8.823
26,4006,8.02
26,4007,6.8738
26,4008,16.2798
26,4010,15.7846
26,4011,6.8738
26,4012,15.7846
26,4013,14.9784
26,4014,7.7224
26,4015,9.4981
26,4016,8.823
26,4017,20.3459
26,4018,15.9788
26,4019,30.5091
26,4020,6.8738
26,4021,15.7846
26,4022,8.4519
27,1,3.6604
27,2,5.983
27,3,8.4631
27,4,3.898
27,5,6.3173
27,6,8.6705
27,7,9.7941
27,8,9.5707
27,9,9.5707
27,10,17.0213
27,11,9.6613
27,12,10.1641
27,13,19.1826
27,14,10.174
27,15,21.1276
27,16,21.3173
27,17,6.3653
27,18,7.6587
27,19,6.3662
27,20,16.8003
27,21,7.6587
27,22,6.4029
27,23,17.5516
27,24,8.6485
27,25,6.6358
27,26,17.5516
27,27,18.0
27,28,14.7243
27,29,14.7407
27,30,20.6674
27,34,8.6485
27,35,6.6734
27,37,6.6195
27,38,20.6674
27,39,10.1641
27,40,17.5258
27,41,17.5377
27,45,17.0262
27,48,16.8003
27,49,6.4029
27,50,20.9896
27,51,6.6358
27,52,6.5964
27,56,10.363
27,57,15.8813
27,58,20.8601
27,59,17.5721
27,62,21.1276
27,66,26.55
27,67,10.174
27,69,19.1783
27,70,19.1783
27,73,19.543
27,74,16.7526
27,75,17.5258
27,77,18.8402
27,80,16.808
27,81,20.2711
27,87,6.5964
27,92,9.6613
27,93,6.6734
27,95,11.9162
27,102,17.5577
27,108,11.839
27,112,17.0345
27,116,9.6332
27,118,14.7271
27,119,18.8402
27,120,21.1146
27,121,10.1635
27,122,8.6485
27,123,9.6864
27,125,20.8601
27,126,15.8813
27,128,16.8185
27,129,21.3173
27,130,20.6674
27,131,19.543
27,132,9.6423
27,133,11.8534
27,135,8.0386
27,136,18.5981
27,137,8.293
27,138,6.3832
27,142,10.1592
27,144,17.5305
27,146,15.0189
27,148,21.1283
27,149,5.3724
27,152,17.5516
27,153,17.5305
27,158,16.7526
27,159,17.0328
27,166,14.7407
27,167,10.1542
27,169,19.0843
27,171,6.6195
27,172,21.1276
27,175,6.3653
27,179,20.9896
27,181,6.5964
27,183,9.6099
27,186,17.5577
27,187,19.1826
27,189,9.6864
27,190,11.9162
27,191,10.1641
27,192,17.0328
27,194,6.5964
27,195,14.7389
27,198,7.6587
27,199,10.1542
27,202,16.7468
27,203,14.7243
27,204,6.6129
27,206,17.5721
27,209,18.8402
27,210,16.8003
27,213,19.1832
27,216,15.8813
27,217,20.8601
27,218,17.5721
27,221,10.174
27,222,20.6674
27,223,19.1832
27,225,20.6674
27,229,17.0345
27,240,17.5305
27,241,10.1641
27,248,17.5516
27,261,7.6587
27,263,20.2711
27,271,7.4969
27,272,6.4872
27,276,9.6864
27,278,17.5646
27,280,11.8679
27,286,16.7726
27,293,20.6674
27,296,16.8185
27,298,16.7526
27,299,26.7208
27,300,8.6485
27,308,16.8185
27,309,16.7468
27,310,16.7526
27,311,18.8402
27,317,11.9162
27,320,10.1542
27,328,24.7253
27,333,6.5992
27,336,6.3927
27,338,6.6047
27,341,6.6157
27,342,8.6485
27,346,21.1276
27,347,10.1617
27,348,6.3666
27,351,17.5574
27,354,8.1333
27,355,21.3173
27,356,23.9047
27,359,17.7154
27,360,11.9162
27,366,16.8185
27,367,14.7417
27,373,17.5577
27,374,20.8584
27,375,26.7208
27,378,16.763
27,379,17.0345
27,384,8.6485
27,385,10.1635
27,386,14.7271
27,390,26.3637
27,397,16.7534
27,398,6.3666
27,402,28.7724
27,406,10.1635
27,431,9.6797
27,445,6.4021
27,456,24.498
27,491,17.0295
27,493,20.8619
27,516,8.6485
27,517,6.6239
27,523,23.9767
27,528,25.6498
27,529,17.0328
27,530,17.7337
27,535,20.2711
27,539,26.55
27,548,19.183
27,567,24.4305
27,622,30.9753
27,623,20.6403
27,624,16.7468
27,625,17.5751
27,628,28.2747
27,630,20.9896
27,632,20.6403
27,633,17.5751
27,634,20.2711
27,4003,6.3919
27,4004,19.1783
27,4005,20.6403
27,4006,6.3919
27,4007,14.7271
27,4008,30.9753
27,4010,9.6423
27,4011,16.808
27,4012,9.6423
27,4013,17.5377
27,4014,6.3919
27,4015,10.1635
27,4016,19.1783
27,4017,20.8619
27,4018,10.1635
27,4019,21.1276
27,4020,14.7271
27,4021,19.543
27,4022,14.5364
28,1,5.7906
28,2,7.2318
28,3,6.5751
28,4,6.7981
28,5,7.2169
28,6,8.8232
28,7,9.2441
28,8,15.4793
28,9,15.4797
28,10,9.5595
28,11,16.3375
28,12,8.6156
28,13,9.6559
28,14,16.3063
28,15,17.0831
28,16,9.6554
28,17,6.0915
28,18,7.7238
28,19,6.092
28,20,6.8789
28,21,7.7238
28,22,7.1762
28,23,6.8873
28,24,15.2757
28,25,7.1873
28,26,6.8873
28,27,14.7221
28,28,6.0
28,29,8.2463
28,30,10.7147
28,34,24.4819
28,35,6.1521
28,37,7.1824
28,38,10.7147
28,39,8.6148
28,40,16.0068
28,41,16.0055
28,45,9.5637
28,48,6.8789
28,49,7.1762
28,50,9.574
28,51,7.1873
28,52,6.0877
28,56,9.9661
28,57,10.6412
28,58,11.3028
28,59,17.1382
28,62,24.4471
28,66,10.7139
28,67,16.3063
28,69,9.6554
28,70,16.3087
28,73,15.4872
28,74,10.6599
28,75,16.0068
28,77,16.564
28,80,7.736
28,81,16.3087
28,87,6.0877
28,92,16.3375
28,93,6.1521
28,95,9.6545
28,102,8.0382
28,108,9.1475
28,112,15.4872
28,116,15.4903
28,118,6.1079
28,119,24.5986
28,120,17.0829
28,121,22.6813
28,122,15.2757
28,123,16.3445
28,125,11.3028
28,126,10.6412
28,128,6.9356
28,129,9.6554
28,130,10.7147
28,131,16.3392
28,132,25.8732
28,133,9.1503
28,135,8.1207
28,136,11.1268
28,137,6.9108
28,138,7.161
28,142,16.3036
28,144,16.0126
28,146,8.4974
28,148,17.0838
28,149,14.7221
28,152,6.8873
28,153,16.0126
28,158,10.6599
28,159,9.5827
28,166,8.2832
28,167,16.3027
28,169,19.767
28,171,6.1079
28,172,24.4677
28,175,6.0915
28,179,9.574
28,181,6.0877
28,183,15.4858
28,186,7.736
28,187,9.6559
28,189,16.3445
28,190,9.6545
28,191,8.6148
28,192,9.5827
28,194,6.0877
28,195,9.3067
28,198,7.7238
28,199,16.3027
28,202,9.1396
28,203,8.1632
28,204,7.1636
28,206,17.1382
28,209,16.564
28,210,6.8789
28,213,9.658
28,216,10.6412
28,217,11.3028
28,218,17.1382
28,221,16.3063
28,222,10.7147
28,223,9.658
28,225,10.7147
28,229,16.3392
28,240,16.0126
28,241,8.6148
28,248,6.8873
28,261,7.7238
28,263,16.3087
28,271,7.736
28,272,7.2171
28,276,16.3445
28,278,17.1331
28,280,9.1531
28,286,10.7117
28,293,10.7147
28,296,6.9356
28,298,10.6599
28,299,16.0055
28,300,15.2757
28,308,6.9356
28,309,9.1396
28,310,10.6599
28,311,16.564
28,317,9.6545
28,320,16.3027
28,328,10.651
28,333,6.09
28,336,7.1661
28,338,6.0946
28,341,7.1661
28,342,15.2757
28,346,24.4471
28,347,16.304
28,348,6.0922
28,351,6.9083
28,354,7.7994
28,355,9.6554
28,356,10.7139
28,359,25.8439
28,360,9.6545
28,366,6.9356
28,367,8.2907
28,373,7.736
28,374,11.301
28,375,16.0055
28,378,10.6868
28,379,15.4872
28,384,15.2757
28,385,22.6813
28,386,7.1824
28,390,18.9122
28,397,10.6619
28,398,6.0922
28,402,9.574
28,406,22.6813
28,431,16.3431
28,445,7.1712
28,456,6.908
28,491,9.5732
28,493,18.5322
28,516,24.4819
28,517,6.1107
28,523,8.4811
28,528,9.6554
28,529,9.5827
28,530,19.2231
28,535,16.3087
28,539,10.7139
28,548,9.6573
28,567,17.0866
28,622,17.0866
28,623,22.9966
28,624,9.6369
28,625,26.5219
28,628,24.6941
28,630,9.574
28,632,18.1198
28,633,26.3533
28,634,8.6124
28,4003,6.1079
28,4004,9.6554
28,4005,10.7139
28,4006,7.1824
28,4007,8.2261
28,4008,17.0866
28,4010,16.3392
28,4011,6.908
28,4012,16.3392
28,4013,25.5129
28,4014,6.1079
28,4015,8.6124
28,4016,9.6554
28,4017,18.5322
28,4018,16.3087
28,4019,24.4471
28,4020,8.2261
28,4021,16.3392
28,4022,9.1923
29,1,5.8101
29,2,7.3445
29,3,6.6014
29,4,6.8291
29,5,7.3296
29,6,8.8803
29,7,9.3038
29,8,15.4943
29,9,15.4943
29,10,9.634
29,11,16.3603
29,12,8.6309
29,13,9.7286
29,14,16.3191
29,15,17.1076
29,16,9.7273
29,17,6.1159
29,18,7.73
29,19,6.1164
29,20,6.9056
29,21,7.73
29,22,7.218
29,23,6.9142
29,24,15.2932
29,25,7.2292
29,26,6.9142
29,27,14.743
29,28,8.3333
29,29,10.0
29,30,10.7301
29,34,24.5038
29,35,6.1777
29,37,7.2246
29,38,10.7301
29,39,8.6309
29,40,16.0097
29,41,16.0179
29,45,9.6384
29,48,6.9056
29,49,7.218
29,50,9.6502
29,51,7.2292
29,52,6.1119
29,56,10.0409
29,57,10.7433
29,58,11.3389
29,59,17.1868
29,62,24.4425
29,66,10.7199
29,67,16.3191
29,69,9.7273
29,70,16.319
29,73,15.4995
29,74,10.7622
29,75,16.0097
29,77,16.5774
29,80,7.7607
29,81,16.319
29,87,6.1119
29,92,16.3603
29,93,6.1777
29,95,9.6912
29,102,8.0589
29,108,9.1768
29,112,15.4995
29,116,15.5053
29,118,6.1313
29,119,24.6053
29,120,17.1025
29,121,22.6755
29,122,15.2932
29,123,16.3747
29,125,11.3389
29,126,10.7433
29,128,6.9636
29,129,9.7273
29,130,10.7301
29,131,16.3605
29,132,25.881
29,133,9.1796
29,135,8.2291
29,136,11.2178
29,137,6.9442
29,138,7.2016
29,142,16.3164
29,144,16.0157
29,146,8.5276
29,148,17.1082
29,149,14.743
29,152,6.9142
29,153,16.0157
29,158,10.7622
29,159,9.6578
29,166,8.4585
29,167,16.3155
29,169,19.8192
29,171,6.1313
29,172,24.4652
29,175,6.1159
29,179,9.6502
29,181,6.1119
29,183,15.5009
29,186,7.7607
29,187,9.7295
29,189,16.3747
29,190,9.6912
29,191,8.6309
29,192,9.6578
29,194,6.1119
29,195,9.491
29,198,7.73
29,199,16.3155
29,202,9.1673
29,203,8.3333
29,204,7.2042
29,206,17.1868
29,209,16.5774
29,210,6.9056
29,213,9.7316
29,216,10.7433
29,217,11.3389
29,218,17.1868
29,221,16.3191
29,222,10.7301
29,223,9.7316
29,225,10.7301
29,229,16.3605
29,240,16.0157
29,241,8.6309
29,248,6.9142
29,261,7.73
29,263,16.319
29,271,7.7607
29,272,7.2593
29,276,16.3747
29,278,17.1819
29,280,9.1824
29,286,10.8147
29,293,10.7301
29,296,6.9636
29,298,10.7622
29,299,16.0179
29,300,15.2932
29,308,6.9636
29,309,9.1673
29,310,10.7622
29,311,16.5774
29,317,9.6912
29,320,16.3155
29,328,10.7528
29,333,6.1142
29,336,7.2068
29,338,6.1189
29,341,7.2068
29,342,15.2932
29,346,24.4425
29,347,16.3169
29,348,6.1166
29,351,6.9357
29,354,7.7929
29,355,9.7273
29,356,10.7199
29,359,25.8543
29,360,9.6912
29,366,6.9636
29,367,8.4664
29,373,7.7607
29,374,11.337
29,375,16.0179
29,378,10.7895
29,379,15.4995
29,384,15.2932
29,385,22.6755
29,386,7.2246
29,390,18.8996
29,397,10.7643
29,398,6.1166
29,402,9.6502
29,406,22.6755
29,431,16.3733
29,445,7.2121
29,456,6.9398
29,491,9.6481
29,493,18.535
29,516,24.5038
29,517,6.1354
29,523,8.5109
29,528,9.7273
29,529,9.6578
29,530,19.2185
29,535,16.319
29,539,10.7199
29,548,9.7309
29,567,17.1059
29,622,17.1059
29,623,23.0071
29,624,9.6734
29,625,26.53
29,628,24.702
29,630,9.6502
29,632,18.1121
29,633,26.3583
29,634,8.6285
29,4003,6.1313
29,4004,9.7273
29,4005,10.7199
29,4006,7.2246
29,4007,8.4043
29,4008,17.1059
29,4010,16.3605
29,4011,6.9398
29,4012,16.3605
29,4013,25.5145
29,4014,6.1313
29,4015,8.6285
29,4016,9.7273
29,4017,18.535
29,4018,16.319
29,4019,24.4425
29,4020,8.4043
29,4021,16.3605
29,4022,9.3766
30,1,7.3656
30,2,8.9446
30,3,8.9074
30,4,9.1024
30,5,8.5891
30,6,7.6567
30,7,8.9832
30,8,7.415
30,9,7.415
30,10,10.1516
30,11,16.2536
30,12,7.6045
30,13,8.9307
30,14,9.4717
30,15,8.4497
30,16,9.221
30,17,8.7577
30,18,7.5617
30,19,8.7578
30,20,9.1786
30,21,7.5617
30,22,16.8713
30,23,8.8885
30,24,9.4683
30,25,16.014
30,26,8.8885
30,27,20.6723
30,28,10.7271
30,29,10.7365
30,30,9.5
30,34,20.6723
30,35,9.548
30,37,16.0183
30,38,9.529
30,39,7.6045
30,40,8.3942
30,41,8.4308
30,45,10.1532
30,48,9.1786
30,49,16.8713
30,50,19.8613
30,51,16.014
30,52,9.5249
30,56,10.305
30,57,10.4594
30,58,10.9667
30,59,10.1209
30,62,16.2536
30,66,8.9215
30,67,9.4717
30,69,8.9215
30,70,16.0183
30,73,25.3323
30,74,11.1788
30,75,8.3942
30,77,10.9447
30,80,8.7631
30,81,16.8644
30,87,9.5249
30,92,16.2547
30,93,9.548
30,95,16.6761
30,102,16.0183
30,108,9.8842
30,112,19.525
30,116,7.43
30,118,18.1136
30,119,20.0431
30,120,8.4286
30,121,17.7054
30,122,9.4683
30,123,16.2567
30,125,10.9667
30,126,10.4594
30,128,9.2393
30,129,9.221
30,130,9.529
30,131,30.5256
