left,right,expect_time
37,30,11.1498
37,34,12.0892
37,35,6.6734
37,38,11.1498
37,39,10.6348
37,40,11.1231
37,41,11.1311
37,45,11.7401
37,48,8.6753
37,49,7.1942
37,50,10.5022
37,51,5.4601
37,52,6.5964
37,56,9.8382
37,57,9.6693
37,58,11.0646
37,59,13.3089
37,62,13.7108
37,66,11.1439
37,67,7.7783
37,69,7.7671
37,70,7.7671
37,73,11.2953
37,74,10.6868
37,75,11.1231
37,77,11.5018
37,80,13.9783
37,81,11.1093
37,87,6.5964
37,92,10.5155
37,93,6.6734
37,95,10.701
37,102,6.4608
37,108,9.9462
37,112,15.2892
37,116,11.2988
37,118,7.3469
37,119,11.5018
37,120,13.7109
37,121,10.632
37,122,6.4608
37,123,10.5368
37,125,11.0646
37,126,9.6693
37,128,8.705
37,129,11.8162
37,130,11.1498
37,131,10.5022
37,132,11.2953
37,133,9.9491
37,135,7.5719
37,136,11.2963
37,137,8.0531
37,138,7.1791
37,142,7.7661
37,144,11.1331
37,146,7.8682
37,148,13.7189
37,149,6.6195
37,152,6.4443
37,153,11.1331
37,158,10.6868
37,159,11.7471
37,162,8.7743
37,166,7.2342
37,167,7.7621
37,169,13.4137
37,171,6.6195
37,172,17.4788
37,175,7.3358
37,179,10.5022
37,181,6.5964
37,183,11.2927
37,186,10.5728
37,187,7.7742
37,189,10.5368
37,190,10.701
37,191,10.6348
37,192,11.7471
37,194,6.5964
37,195,8.7959
37,198,10.5635
37,199,7.7621
37,202,9.943
37,203,7.1922
37,204,5.3973
37,206,13.3089
37,209,11.5018
37,210,8.6753
37,213,7.7763
37,216,9.6693
37,217,11.0646
37,218,13.3089
37,221,7.7783
37,222,11.1498
37,223,7.7763
37,225,11.1498
37,227,8.0531
37,229,11.7458
37,240,11.1331
37,241,10.6348
37,248,6.4443
37,261,10.5635
37,263,11.1093
37,271,10.5728
37,272,7.2368
37,276,10.5368
37,278,13.3019
37,280,9.952
37,286,10.7461
37,293,11.1498
37,296,8.705
37,298,10.6868
37,299,16.0424
37,300,6.4608
37,308,8.705
37,309,9.943
37,310,10.6868
37,311,11.5018
37,317,10.701
37,320,7.7621
37,328,9.6676
37,333,6.5992
37,336,7.1843
37,338,6.6047
37,341,5.4055
37,342,6.4608
37,343,10.5728
37,346,13.7108
37,347,7.7682
37,348,7.3362
37,351,6.4811
37,354,10.5728
37,355,11.8162
37,356,15.815
37,359,14.8598
37,360,10.701
37,366,8.705
37,367,7.2368
37,373,10.5728
37,374,11.0626
37,375,16.0424
37,378,10.7176
37,379,15.2892
37,384,6.4608
37,385,10.632
37,386,7.2013
37,390,14.3602
37,397,10.6891
37,398,7.3362
37,402,11.7458
37,406,10.632
37,431,10.5306
37,445,7.1896
37,456,8.6914
37,471,10.5022
37,480,11.1093
37,491,11.7436
37,493,14.3219
37,516,12.0892
37,517,6.6239
37,523,11.7572
37,528,11.1093
37,529,11.7471
37,530,15.3001
37,534,13.3062
37,535,11.1093
37,539,11.1439
37,540,15.206
37,548,7.7756
37,552,7.7671
37,560,11.1311
37,567,18.0397
37,615,14.1678
37,622,13.7108
37,623,11.1439
37,624,10.6815
37,625,13.3062
37,628,17.2878
37,630,10.5022
37,632,16.6239
37,633,15.213
37,634,14.6159
37,635,9.943
37,636,8.6914
37,637,9.6484
37,641,11.3102
37,4003,7.3469
37,4004,7.7671
37,4005,11.1439
37,4006,7.2013
37,4007,7.2013
37,4008,13.7108
37,4010,10.5022
37,4011,8.6914
37,4012,10.5022
37,4013,15.9815
37,4014,7.3469
37,4015,10.632
37,4016,7.7671
37,4017,14.3219
37,4018,7.7671
37,4019,13.7108
37,4020,7.2013
37,4021,10.5022
37,4022,7.9978
38,1,6.656
38,2,8.244
38,3,8.912
38,4,9.1024
38,5,8.5891
38,6,7.6567
38,7,8.9832
38,8,7.1969
38,9,7.1969
38,10,9.5233
38,11,11.6163
38,12,6.9848
38,13,8.9312
38,14,9.4717
38,15,8.4497
38,16,8.5958
38,17,7.4689
38,18,6.9234
38,19,7.4691
38,20,8.5396
38,21,6.9234
38,22,11.5265
38,23,8.8889
38,24,9.4683
38,25,11.1577
38,26,8.8889
38,27,13.5948
38,28,11.0234
38,29,11.0339
38,30,9.529
38,34,13.5948
38,35,10.0392
38,37,11.1583
38,38,9.5
38,39,6.9848
38,40,8.3942
38,41,8.4308
38,45,9.5254
38,48,8.5396
38,49,11.5265
38,50,12.1254
38,51,11.1577
38,52,10.0133
38,56,10.305
38,57,10.0126
38,58,10.9667
38,59,10.1209
38,62,11.6106
38,66,8.924
38,67,9.4717
38,69,8.924
38,70,11.1583
38,73,15.001
38,74,11.1788
38,75,8.3942
38,77,10.9457
38,80,7.4798
38,81,11.53
38,87,10.0133
38,92,11.6163
38,93,10.0392
38,95,12.1908
38,102,11.1583
38,108,9.9256
38,112,12.0845
38,116,7.2115
38,118,14.0777
38,119,12.854
38,120,8.4286
38,121,12.8837
38,122,9.4683
38,123,11.6243
38,125,10.9667
38,126,10.0126
38,128,8.6179
38,129,8.5958
38,130,9.529
38,131,17.2964
38,132,16.2568
38,133,9.929
38,135,8.8501
38,136,11.1827
38,137,7.7807
38,138,11.5195
38,142,9.4591
38,144,8.4207
38,146,9.6424
38,148,8.4524
38,149,13.5948
38,152,8.8889
38,153,8.4207
38,158,11.1788
38,159,9.5334
38,162,9.69
38,166,11.0406
38,167,9.4549
38,169,10.2625
38,171,10.025
38,172,7.2103
38,175,7.4689
38,179,12.1254
38,181,10.0133
38,183,7.2034
38,186,10.025
38,187,8.9312
38,189,11.6243
38,190,12.1908
38,191,6.9848
38,192,9.5334
38,194,10.0133
38,195,9.6961
38,198,6.9234
38,199,9.4549
38,202,15.0611
38,203,11.0234
38,204,11.1479
38,206,10.1209
38,209,10.9457
38,210,8.5396
38,213,8.933
38,216,10.0126
38,217,10.9667
38,218,10.1209
38,221,9.4717
38,222,9.529
38,223,8.933
38,225,9.529
38,227,7.7807
38,229,15.9472
38,240,8.4207
38,241,6.9848
38,248,8.8889
38,261,6.9234
38,263,11.53
38,271,6.9742
38,272,11.541
38,276,11.6243
38,278,10.1124
38,280,9.9324
38,286,11.2032
38,293,9.529
38,296,8.6179
38,298,11.1788
38,299,9.5286
38,300,9.4683
38,308,8.6179
38,309,15.0611
38,310,11.1788
38,311,10.9457
38,317,12.1908
38,320,9.4549
38,328,14.5215
38,333,10.0143
38,336,11.5215
38,338,10.0161
38,341,11.1491
38,342,9.4683
38,343,10.025
38,346,11.6106
38,347,9.4612
38,348,7.4693
38,351,8.9139
38,354,6.9742
38,355,8.5958
38,356,8.5958
38,359,10.6669
38,360,12.1908
38,366,8.6179
38,367,11.0416
38,373,10.025
38,374,10.9606
38,375,9.5286
38,378,11.1915
38,379,12.0845
38,384,9.4683
38,385,12.8837
38,386,15.8218
38,390,10.9457
38,397,11.1798
38,398,7.4693
38,402,16.8633
38,406,12.8837
38,431,11.6225
38,445,11.5234
38,456,11.0289
38,471,17.2964
38,480,11.0289
38,491,9.5294
38,493,9.9239
38,516,13.5948
38,517,10.0226
38,523,9.7552
38,528,11.0289
38,529,9.5334
38,530,9.9239
38,534,15.1006
38,535,11.53
38,539,8.924
38,540,13.797
38,548,8.9324
38,552,11.1583
38,560,11.4175
38,567,9.5286
38,615,10.01
38,622,11.4175
38,623,9.4683
38,624,14.36
38,625,14.6223
38,628,8.4308
38,630,12.1254
38,632,6.9742
38,633,11.9394
38,634,7.4798
38,635,9.9239
38,636,11.0289
38,637,9.6533
38,641,7.2264
38,4003,7.4798
38,4004,8.924
38,4005,9.529
38,4006,11.53
38,4007,11.0289
38,4008,11.4175
38,4010,11.6106
38,4011,8.5958
38,4012,11.6106
38,4013,7.2103
38,4014,7.4798
38,4015,6.9742
38,4016,8.924
38,4017,9.9239
38,4018,9.4683
38,4019,11.6106
38,4020,11.0289
38,4021,17.2964
38,4022,9.7552
39,1,7.2706
39,2,5.9898
39,3,6.632
39,4,9.7843
39,5,6.5292
39,6,7.0213
39,7,7.3602
39,8,7.6087
39,9,7.6087
39,10,8.8761
39,11,12.9615
39,12,8.0362
39,13,6.814
39,14,10.175
39,15,7.689
39,16,6.5908
39,17,6.5452
39,18,6.8978
39,19,6.5466
39,20,7.4462
39,21,6.8978
39,22,12.342
39,23,10.0072
39,24,13.586
39,25,10.6417
39,26,10.0072
39,27,10.1647
39,28,8.1617
39,29,8.1714
39,30,6.9717
39,34,13.586
39,35,6.838
39,37,10.6405
39,38,6.9717
39,39,8.0
39,40,7.1851
39,41,7.1965
39,45,8.8758
39,48,7.4462
39,49,12.342
39,50,10.3083
39,51,10.6417
39,52,6.7736
39,56,9.5303
39,57,9.5072
39,58,10.1359
39,59,9.5913
39,62,12.9598
39,66,10.017
39,67,10.175
39,69,6.8025
39,70,10.6405
39,73,9.5947
39,74,9.6385
39,75,7.1851
39,77,11.3075
39,80,7.4666
39,81,12.3435
39,87,6.7736
39,92,12.9615
39,93,6.838
39,95,12.9571
39,102,16.6297
39,108,10.0925
39,112,8.8778
39,116,7.663
39,118,8.1654
39,119,16.3626
39,120,7.6691
39,121,10.1647
39,122,13.586
39,123,12.969
39,125,10.1359
39,126,9.5072
39,128,7.4873
39,129,6.5908
39,130,6.9717
39,131,17.4862
39,132,12.9598
39,133,10.1018
39,135,8.6481
39,136,10.7738
39,137,9.6032
39,138,12.3328
39,142,10.1605
39,144,7.1966
39,146,7.7411
39,148,7.692
39,149,10.1647
39,152,10.0072
39,153,7.1966
39,158,9.6385
39,159,8.8878
39,162,7.8986
39,166,8.1841
39,167,10.1556
39,169,10.7212
39,171,6.8025
39,172,7.6615
39,175,6.5452
39,179,10.3083
39,181,6.7736
39,183,7.6419
39,186,10.017
39,187,6.814
39,189,12.969
39,190,12.9571
39,191,8.0362
39,192,8.8878
39,194,6.7736
39,195,7.9042
39,198,6.8978
39,199,10.1556
39,202,9.6301
39,203,8.1617
39,204,10.6299
39,206,9.5913
39,209,11.3075
39,210,7.4462
39,213,6.8157
39,216,9.5072
39,217,10.1359
39,218,9.5913
39,221,10.175
39,222,6.9717
39,223,6.8157
39,225,6.9717
39,227,9.6032
39,229,17.3649
39,240,7.1966
39,241,8.0362
39,248,10.0072
39,261,6.8978
39,263,12.3435
39,271,6.9481
39,272,12.363
39,276,12.969
39,278,9.5823
39,280,10.1111
39,286,9.661
39,293,6.9717
39,296,7.4873
39,298,9.6385
39,299,12.0786
39,300,13.586
39,308,7.4873
39,309,9.6301
39,310,9.6385
39,311,11.3075
39,317,12.9571
39,320,10.1556
39,328,12.471
39,333,6.7759
39,336,12.3355
39,338,6.7805
39,341,10.631
39,342,13.586
39,343,10.017
39,346,12.9598
39,347,10.1629
39,348,6.5473
39,351,10.0165
39,354,6.9481
39,355,6.5908
39,356,7.4666
39,359,9.3326
39,360,12.9571
39,366,7.4873
39,367,8.1855
39,373,10.017
39,374,10.1297
39,375,12.0786
39,378,9.6502
39,379,8.8778
39,384,13.586
39,385,10.1647
39,386,14.6231
39,390,9.9101
39,397,9.6394
39,398,6.5473
39,402,14.3458
39,406,10.1647
39,431,12.967
39,445,12.3383
39,456,14.0741
39,471,17.4862
39,480,8.1654
39,491,8.8818
39,493,10.1063
39,516,13.586
39,517,6.7966
39,523,10.6124
39,528,8.1654
39,529,8.8878
39,530,9.9101
39,534,13.866
39,535,12.3435
39,539,10.017
39,540,13.2333
39,548,6.8151
39,552,10.6405
39,560,14.9969
39,567,8.8778
39,615,9.504
39,622,9.5947
39,623,12.8747
39,624,14.3174
39,625,15.8287
39,628,7.1965
39,630,10.3083
39,632,6.9481
39,633,9.5701
39,634,6.5908
39,635,10.1063
39,636,14.0741
39,637,7.8619
39,641,7.7024
39,4003,6.5908
39,4004,6.8025
39,4005,6.9481
39,4006,12.3435
39,4007,8.1654
39,4008,9.5947
39,4010,12.9598
39,4011,7.4666
39,4012,12.9598
39,4013,7.1965
39,4014,6.5908
39,4015,8.0362
39,4016,6.8025
39,4017,10.1063
39,4018,10.1647
39,4019,12.9598
39,4020,8.1654
39,4021,17.4862
39,4022,8.2049
40,1,5.1835
40,2,7.672
40,3,5.3682
40,4,8.5431
40,5,6.2925
40,6,5.3446
40,7,7.5956
40,8,5.5092
40,9,5.5092
40,10,8.1398
40,11,9.5435
40,12,7.1712
40,13,11.3878
40,14,11.5804
40,15,8.3539
40,16,10.9
40,17,8.5155
40,18,5.4866
40,19,8.5157
40,20,8.1046
40,21,5.4866
40,22,9.9575
40,23,6.7066
40,24,9.5309
40,25,11.1186
40,26,6.7066
40,27,11.6777
40,28,11.6412
40,29,11.6492
40,30,8.3465
40,34,11.6777
40,35,10.2795
40,37,11.114
40,38,8.3465
40,39,7.1712
40,40,5.0
40,41,6.3725
40,45,8.14
40,48,8.1046
40,49,9.9575
40,50,6.7262
40,51,11.1186
40,52,10.2536
40,56,8.1326
40,57,9.5983
40,58,10.0716
40,59,9.1378
40,62,11.5773
40,66,11.3811
40,67,11.5804
40,69,11.3811
40,70,17.2865
40,73,10.2595
40,74,11.3197
40,75,6.335
40,77,9.0929
40,80,8.5205
40,81,15.9378
40,87,10.2536
40,92,9.5435
40,93,10.2795
40,95,11.0889
40,102,11.114
40,108,8.7741
40,112,8.5205
40,116,5.5382
40,118,16.5485
40,119,12.3922
40,120,8.3332
40,121,16.2469
40,122,9.5309
40,123,9.5631
40,125,10.0716
40,126,9.5983
40,128,8.164
40,129,10.9
40,130,8.3465
40,131,11.114
40,132,10.2199
40,133,8.7774
40,135,6.4912
40,136,9.9756
40,137,7.628
40,138,9.951
40,142,11.5749
40,144,6.4015
40,146,7.4314
40,148,8.3565
40,149,11.6777
40,152,6.7066
40,153,6.4015
40,158,11.3197
40,159,8.1526
40,162,9.7514
40,166,11.6572
40,167,11.573
40,169,7.3619
40,171,10.2595
40,172,7.1689
40,175,8.5155
40,179,6.7262
40,181,10.2536
40,183,5.524
40,186,10.2595
40,187,11.3878
40,189,9.5631
40,190,11.0889
40,191,7.1712
40,192,8.1526
40,194,10.2536
40,195,9.7589
40,198,5.4866
40,199,11.573
40,202,15.8813
40,203,11.6412
40,204,11.1062
40,206,9.1378
40,209,9.0929
40,210,8.1046
40,213,11.3888
40,216,9.5983
40,217,10.0716
40,218,9.1378
40,221,11.5804
40,222,8.3465
40,223,11.3888
40,225,8.3465
40,227,7.628
40,229,9.9631
40,240,6.4015
40,241,7.1712
40,248,6.7066
40,261,5.4866
40,263,15.9378
40,271,5.517
40,272,9.9746
40,276,9.5631
40,278,9.1176
40,280,8.7807
40,286,11.3472
40,293,8.3465
40,296,8.164
40,298,11.3197
40,299,8.1408
40,300,9.5309
40,308,8.164
40,309,15.8813
40,310,11.3197
40,311,9.0929
40,317,11.0889
40,320,11.573
40,328,15.6847
40,333,10.2545
40,336,9.9531
40,338,10.2564
40,341,11.1076
40,342,9.5309
40,343,10.2595
40,346,11.5773
40,347,11.5758
40,348,8.5158
40,351,6.7425
40,354,5.517
40,355,10.9
40,356,9.4917
40,359,7.5868
40,360,11.0889
40,366,8.164
40,367,11.6582
40,373,10.2595
40,374,10.0687
40,375,8.1408
40,378,11.334
40,379,8.5205
40,384,9.5309
40,385,16.2469
40,386,16.0384
40,390,10.0599
40,397,11.3208
40,398,8.5158
40,402,11.6436
40,406,16.2469
40,431,9.5575
40,445,9.9553
40,456,11.6436
40,471,11.114
40,480,16.853
40,491,8.1463
40,493,11.9187
40,516,11.6777
40,517,10.2628
40,523,10.6188
40,528,16.853
40,529,8.1526
40,530,8.7658
40,534,11.3089
40,535,15.9378
40,539,11.3811
40,540,10.6188
40,548,11.3885
40,552,17.2865
40,560,6.7262
40,567,9.4917
40,615,12.7545
40,622,11.3811
40,623,11.5773
40,624,14.8953
40,625,11.0754
40,628,8.3341
40,630,6.7262
40,632,7.1689
40,633,8.7658
40,634,12.0669
40,635,8.7658
40,636,11.6436
40,637,14.1299
40,641,5.5645
40,4003,8.5205
40,4004,11.3811
40,4005,8.3341
40,4006,9.9631
40,4007,11.6436
40,4008,11.3811
40,4010,9.5309
40,4011,8.1408
40,4012,9.5309
40,4013,5.517
40,4014,8.5205
40,4015,7.1689
40,4016,11.3811
40,4017,11.9187
40,4018,11.5773
40,4019,11.5773
40,4020,11.6436
40,4021,11.114
40,4022,10.6188
41,1,5.1759
41,2,7.6938
41,3,5.3819
41,4,8.592
41,5,6.2888
41,6,5.3596
41,7,7.644
41,8,5.512
41,9,5.512
41,10,8.1668
41,11,9.6343
41,12,7.1934
41,13,11.4055
41,14,11.6087
41,15,8.4294
41,16,10.9204
41,17,8.5232
41,18,5.4888
41,19,8.5234
41,20,8.1311
41,21,5.4888
41,22,9.9736
41,23,6.7135
41,24,9.6223
41,25,11.1331
41,26,6.7135
41,27,11.6876
41,28,11.6516
41,29,11.6593
41,30,8.4206
41,34,11.6876
41,35,10.2817
41,37,11.1311
41,38,8.4206
41,39,7.1934
41,40,6.4123
41,41,5.0
41,45,8.1671
41,48,8.1311
41,49,9.9736
41,50,6.7328
41,51,11.1331
41,52,10.2551
41,56,8.1788
41,57,9.6229
41,58,10.1288
41,59,9.2369
41,62,11.6053
41,66,11.4015
41,67,11.6087
41,69,11.4015
41,70,17.2878
41,73,10.2611
41,74,11.3539
41,75,6.4123
41,77,9.1952
41,80,8.5266
41,81,15.948
41,87,10.2551
41,92,9.6343
41,93,10.2817
41,95,11.1476
41,102,11.1311
41,108,8.7907
41,112,8.5266
41,116,5.5405
41,118,16.5476
41,119,12.4477
41,120,8.4069
41,121,16.245
41,122,9.6223
41,123,9.655
41,125,10.1288
41,126,9.6229
41,128,8.1912
41,129,10.9204
41,130,8.4206
41,131,11.1311
41,132,10.2331
41,133,8.7941
41,135,6.5216
41,136,10.0676
41,137,7.6423
41,138,9.9672
41,142,11.603
41,144,6.4828
41,146,7.5265
41,148,8.4321
41,149,11.6876
41,152,6.7135
41,153,6.4828
41,158,11.3539
41,159,8.1799
41,162,9.7812
41,166,11.668
41,167,11.6011
41,169,7.4562
41,171,10.2611
41,172,7.1841
41,175,8.5232
41,179,6.7328
41,181,10.2551
41,183,5.5262
41,186,10.2611
41,187,11.4055
41,189,9.655
41,190,11.1476
41,191,7.1934
41,192,8.1799
41,194,10.2551
41,195,9.7888
41,198,5.4888
41,199,11.6011
41,202,15.8803
41,203,11.6516
41,204,11.12
41,206,9.2369
41,209,9.1952
41,210,8.1311
41,213,11.4065
41,216,9.6229
41,217,10.1288
41,218,9.2369
41,221,11.6087
41,222,8.4206
41,223,11.4065
41,225,8.4206
41,227,7.6423
41,229,9.9792
41,240,6.4828
41,241,7.1934
41,248,6.7135
41,261,5.4888
41,263,15.948
41,271,5.5189
41,272,9.9908
41,276,9.655
41,278,9.2159
41,280,8.7975
41,286,11.382
41,293,8.4206
41,296,8.1912
41,298,11.3539
41,299,8.168
41,300,9.6223
41,308,8.1912
41,309,15.8803
41,310,11.3539
41,311,9.1952
41,317,11.1476
41,320,11.6011
41,328,15.6892
41,333,10.2561
41,336,9.9693
41,338,10.258
41,341,11.1215
41,342,9.6223
41,343,10.2611
41,346,11.6053
41,347,11.604
41,348,8.5235
41,351,6.75
41,354,5.5189
41,355,10.9204
41,356,9.515
41,359,7.5994
41,360,11.1476
41,366,8.1912
41,367,11.6691
41,373,10.2611
41,374,10.1259
41,375,8.168
41,378,11.3685
41,379,8.5266
41,384,9.6223
41,385,16.245
41,386,16.0424
41,390,10.113
41,397,11.355
41,398,8.5235
41,402,11.6543
41,406,16.245
41,431,9.6492
41,445,9.9715
41,456,11.6543
41,471,11.1311
41,480,16.8609
41,491,8.1735
41,493,11.9306
41,516,11.6876
41,517,10.2646
41,523,10.6412
41,528,16.8609
41,529,8.1799
41,530,8.7828
41,534,11.3425
41,535,15.948
41,539,11.4015
41,540,10.6412
41,548,11.4062
41,552,17.2878
41,560,6.7328
41,567,9.515
41,615,12.7703
41,622,11.4015
41,623,11.6053
41,624,14.9099
41,625,11.1345
41,628,8.411
41,630,6.7328
41,632,7.1841
41,633,8.7828
41,634,12.0661
41,635,8.7828
41,636,11.6543
41,637,14.1485
41,641,5.5672
41,4003,8.5266
41,4004,11.4015
41,4005,8.411
41,4006,9.9792
41,4007,11.6543
41,4008,11.4015
41,4010,9.6223
41,4011,8.168
41,4012,9.6223
41,4013,5.5189
41,4014,8.5266
41,4015,7.1841
41,4016,11.4015
41,4017,11.9306
41,4018,11.6053
41,4019,11.6053
41,4020,11.6543
41,4021,11.1311
41,4022,10.6412
45,1,6.9267
45,2,6.9247
45,3,7.6953
45,4,8.1737
45,5,8.8595
45,6,6.8955
45,7,8.3101
45,8,7.437
45,9,7.437
45,10,8.0129
45,11,8.7216
45,12,8.8696
45,13,12.2249
45,14,12.3489
45,15,9.1738
45,16,9.1464
45,17,7.4414
45,18,8.5213
45,19,7.442
45,20,8.1298
45,21,8.5213
45,22,8.6951
45,23,11.6444
45,24,11.3884
45,25,11.7363
45,26,11.6444
45,27,11.4048
45,28,9.5813
45,29,9.6187
45,30,9.5152
45,34,16.3478
45,35,10.5342
45,37,11.7367
45,38,9.5152
45,39,8.8696
45,40,8.1526
45,41,8.1662
45,45,7.0
45,48,8.1298
45,49,8.6951
45,50,9.6096
45,51,11.7363
45,52,10.5034
45,56,8.4254
45,57,9.2237
45,58,10.418
45,59,9.2534
45,62,12.3467
45,66,16.8576
45,67,12.3489
45,69,12.2263
45,70,18.0358
45,73,10.5139
45,74,12.623
45,75,8.1526
45,77,11.0143
45,80,8.5337
45,81,12.3467
45,87,10.5034
45,92,8.7216
45,93,10.5342
45,95,9.7291
45,102,16.0424
45,108,9.0084
45,112,7.4626
45,116,7.476
45,118,10.5139
45,119,14.5583
45,120,9.1416
45,121,17.3625
45,122,11.3884
45,123,8.7365
45,125,10.418
45,126,9.2237
45,128,8.1892
45,129,9.1464
45,130,9.5152
45,131,11.7367
45,132,9.9811
45,133,9.0124
45,135,8.334
45,136,10.6719
45,137,10.2321
45,138,8.6745
45,142,12.3438
45,144,8.1684
45,146,10.653
45,148,9.1777
45,149,11.4048
45,152,11.6444
45,153,8.1684
45,158,12.623
45,159,8.0651
45,162,12.7059
45,166,9.6349
45,167,12.3421
45,169,9.3094
45,171,10.5139
45,172,8.8655
45,175,7.4414
45,179,9.6096
45,181,10.5034
45,183,7.4595
45,186,16.5521
45,187,12.2249
45,189,8.7365
45,190,9.7291
45,191,8.8696
45,192,8.0651
45,194,10.5034
45,195,12.7127
45,198,8.5213
45,199,12.3421
45,202,14.879
45,203,9.5813
45,204,11.7251
45,206,9.2534
45,209,11.0143
45,210,8.1298
45,213,12.2262
45,216,9.2237
45,217,10.418
45,218,9.2534
45,221,12.3489
45,222,9.5152
45,223,12.2262
45,225,9.5152
45,227,10.2321
45,229,8.7121
45,240,8.1684
45,241,8.8696
45,248,11.6444
45,261,8.5213
45,263,12.3467
45,271,8.5337
45,272,8.73
45,276,8.7365
45,278,9.2372
45,280,9.0163
45,286,12.6492
45,293,9.5152
45,296,8.1892
45,298,12.623
45,299,8.1662
45,300,11.3884
45,308,8.1892
45,309,14.879
45,310,12.623
45,311,11.0143
45,317,9.7291
45,320,12.3421
45,328,12.6203
45,333,10.5045
45,336,8.6795
45,338,10.5067
45,341,11.7263
45,342,11.3884
45,343,16.5521
45,346,12.3467
45,347,12.3446
45,348,7.4423
45,351,11.6544
45,354,8.5337
45,355,9.1464
45,356,9.5081
45,359,10.1941
45,360,9.7291
45,366,8.1892
45,367,9.6383
45,373,16.5521
45,374,10.4145
45,375,8.1662
45,378,12.6366
45,379,7.4626
45,384,11.3884
45,385,17.3625
45,386,11.7367
45,390,12.7639
45,397,12.624
45,398,7.4423
45,402,9.6096
45,406,17.3625
45,431,8.7329
45,445,8.6846
45,456,11.655
45,471,11.7367
45,480,12.2263
45,491,8.0432
45,493,12.3132
45,516,16.3478
45,517,10.5144
45,523,10.6388
45,528,12.2263
45,529,8.0651
45,530,13.0327
45,534,12.6203
45,535,12.3467
45,539,16.8576
45,540,9.3094
45,548,12.2258
45,552,18.0358
45,560,11.655
45,567,9.1464
45,615,10.4047
45,622,12.2263
45,623,15.942
45,624,15.0406
45,625,9.7171
45,628,9.5081
45,630,9.6096
45,632,12.0747
45,633,9.0022
45,634,8.8655
45,635,9.0022
45,636,11.655
45,637,15.6605
45,641,7.5065
45,4003,7.4626
45,4004,12.2263
45,4005,9.5081
45,4006,8.7121
45,4007,9.6096
45,4008,12.2263
45,4010,8.7121
45,4011,8.1662
45,4012,8.7121
45,4013,8.5337
45,4014,7.4626
45,4015,8.8655
45,4016,12.2263
45,4017,12.3132
45,4018,12.3467
45,4019,12.3467
45,4020,9.6096
45,4021,11.7367
45,4022,9.3094
48,1,4.7797
48,2,6.1872
48,3,6.1883
48,4,7.4359
48,5,7.1804
48,6,7.6322
48,7,8.1348
48,8,8.4939
48,9,8.4939
48,10,8.0935
48,11,9.9445
48,12,7.4182
48,13,10.9813
48,14,11.489
48,15,9.4692
48,16,8.4548
48,17,5.0489
48,18,5.0391
48,19,5.0494
48,20,6.6234
48,21,5.0391
48,22,7.7318
48,23,7.4834
48,24,7.7381
48,25,8.6636
48,26,7.4834
48,27,10.5311
48,28,7.4998
48,29,7.5133
48,30,8.4704
48,34,10.5311
48,35,8.8478
48,37,8.6585
48,38,8.4704
48,39,7.4182
48,40,8.0812
48,41,8.0943
48,45,8.0938
48,48,3.0
48,49,7.7318
48,50,12.3392
48,51,8.6636
48,52,8.8226
48,56,7.6543
48,57,8.0499
48,58,9.9454
48,59,9.5773
48,62,15.93
48,66,10.9782
48,67,11.489
48,69,10.9782
48,70,15.805
48,73,16.5404
48,74,10.1443
48,75,8.0812
48,77,8.0325
48,80,5.0604
48,81,11.4828
48,87,8.8226
48,92,9.9445
48,93,8.8478
48,95,9.5545
48,102,8.6585
48,108,8.1068
48,112,8.5001
48,116,8.5058
48,118,8.8274
48,119,10.9365
48,120,9.4626
48,121,15.4267
48,122,7.7381
48,123,9.9525
48,125,9.9454
48,126,8.0499
48,128,6.7591
48,129,8.4548
48,130,8.4704
48,131,16.0327
48,132,14.8799
48,133,8.1102
48,135,7.7066
48,136,9.6769
48,137,7.2668
48,138,7.7191
48,142,11.4848
48,144,8.0969
48,146,8.1578
48,148,9.4702
48,149,10.5311
48,152,7.4834
48,153,8.0969
48,158,10.1443
48,159,8.1064
48,162,9.34
48,166,7.5326
48,167,11.4834
48,169,12.0116
48,171,8.8274
48,172,12.0488
48,175,5.0489
48,179,12.3392
48,181,8.8226
48,183,8.5
48,186,8.8274
48,187,10.9813
48,189,9.9525
48,190,9.5545
48,191,7.4182
48,192,8.1064
48,194,8.8226
48,195,9.3448
48,198,5.0391
48,199,11.4834
48,202,14.4212
48,203,7.4998
48,204,8.6583
48,206,9.5773
48,209,8.0325
48,210,6.6234
48,213,10.982
48,216,8.0499
48,217,9.9454
48,218,9.5773
48,221,11.489
48,222,8.4704
48,223,10.982
48,225,8.4704
48,227,7.2668
48,229,9.9385
48,240,8.0969
48,241,7.4182
48,248,7.4834
48,261,5.0391
48,263,11.4828
48,271,5.0604
48,272,7.7719
48,276,9.9525
48,278,9.5711
48,280,8.1137
48,286,10.1656
48,293,8.4704
48,296,6.7591
48,298,10.1443
48,299,8.0943
48,300,7.7381
48,308,6.7591
48,309,14.4212
48,310,10.1443
48,311,8.0325
48,317,9.5545
48,320,11.4834
48,328,10.1303
48,333,8.8235
48,336,7.7239
48,338,8.8253
48,341,8.6593
48,342,7.7381
48,343,8.8274
48,346,15.93
48,347,11.4855
48,348,5.0497
48,351,7.5039
48,354,5.0604
48,355,8.4548
48,356,8.4548
48,359,14.1041
48,360,9.5545
48,366,6.7591
48,367,7.5346
48,373,8.8274
48,374,9.943
48,375,8.0943
48,378,10.1554
48,379,8.5001
48,384,7.7381
48,385,15.4267
