result,left,right,rate,cross_times,wooparoo_get_time
50,630,50,4.0,25.0,89.66
50,630,179,4.0,25.0,89.66
50,50,179,4.0,25.0,89.66
50,630,675,4.0,25.0,152.1825
50,50,675,4.0,25.0,152.1825
50,179,675,4.0,25.0,152.1825
50,6,23,4.0,25.0,156.1675
50,6,26,4.0,25.0,156.1675
50,6,152,4.0,25.0,156.1675
50,6,248,4.0,25.0,156.1675
50,6,546,4.0,25.0,156.4075
50,6,560,4.0,25.0,156.4075
50,6,644,4.0,25.0,156.4075
50,5,41,4.0,25.0,156.7825
50,5,546,4.0,25.0,156.7825
50,5,560,4.0,25.0,156.7825
50,5,644,4.0,25.0,156.7825
50,5,40,4.0,25.0,156.87
50,5,75,4.0,25.0,156.87
50,6,351,4.0,25.0,156.905
50,3,50,4.0,25.0,156.905
50,3,179,4.0,25.0,156.905
50,3,546,4.0,25.0,156.905
50,3,560,4.0,25.0,156.905
50,3,630,4.0,25.0,156.905
50,3,644,4.0,25.0,156.905
50,5,144,4.0,25.0,157.395
50,5,153,4.0,25.0,157.395
50,5,240,4.0,25.0,157.395
50,6,52,4.0,25.0,166.0925
50,6,87,4.0,25.0,166.0925
50,6,181,4.0,25.0,166.0925
50,6,194,4.0,25.0,166.0925
50,6,333,4.0,25.0,166.145
50,6,338,4.0,25.0,166.25
50,6,357,4.0,25.0,166.3025
50,6,73,4.0,25.0,166.5625
50,6,98,4.0,25.0,166.5625
50,6,171,4.0,25.0,166.5625
50,6,200,4.0,25.0,166.5625
50,5,8,4.0,25.0,166.565
50,5,9,4.0,25.0,166.565
50,6,517,4.0,25.0,166.6175
50,1,50,4.0,25.0,166.7875
56,56,77,67.29,1.4861,9.0735
56,56,209,67.29,1.4861,9.0735
56,56,311,67.29,1.4861,9.0735
56,209,3,60.28,1.6589,9.4018
56,77,3,60.28,1.6589,9.4018
56,311,3,60.28,1.6589,9.4018
56,209,77,62.35,1.6038,9.8331
56,209,311,62.35,1.6038,9.8331
56,77,311,62.35,1.6038,9.8331
56,56,679,45.23,2.2109,20.402
56,56,675,44.08,2.2686,20.4215
56,679,675,35.72,2.7996,27.1032
56,56,57,26.79,3.7327,28.3316
56,56,126,26.79,3.7327,28.3316
56,56,216,26.79,3.7327,28.3316
56,56,635,26.54,3.7679,30.1236
56,56,1,26.21,3.8153,30.1489
56,209,679,29.58,3.3807,30.3529
56,77,679,29.58,3.3807,30.3529
56,311,679,29.58,3.3807,30.3529
56,209,675,28.85,3.4662,30.5265
56,77,675,28.85,3.4662,30.5265
56,311,675,28.85,3.4662,30.5265
56,3,679,28.44,3.5162,30.6131
56,56,108,25.72,3.888,31.1853
56,56,133,25.72,3.888,31.2716
56,56,280,25.72,3.888,31.3583
56,2,57,21.41,4.6707,34.871
56,2,126,21.41,4.6707,34.871
56,2,216,21.41,4.6707,34.871
56,635,1,21.52,4.6468,37.0908
56,56,2,19.81,5.048,37.5051
56,57,126,20.62,4.8497,37.5575
56,57,216,20.62,4.8497,37.5575
56,216,126,20.62,4.8497,37.5575
56,635,108,21.1,4.7393,38.4386
56,1,108,20.55,4.8662,38.5014
56,635,133,21.1,4.7393,38.5504
56,1,133,20.55,4.8662,38.6138
56,635,280,21.1,4.7393,38.6627
56,1,280,20.55,4.8662,38.7262
56,108,133,19.79,5.0531,41.3172
56,108,280,19.79,5.0531,41.4294
56,133,280,19.79,5.0531,41.6537
56,56,7,24.56,4.0717,43.7443
56,56,374,23.86,4.1911,45.149
56,56,58,23.86,4.1911,45.2065
56,56,125,23.86,4.1911,45.2065
56,56,217,23.86,4.1911,45.2065
56,56,678,19.18,5.2138,45.7678
51,51,37,16.45,6.079,40.2065
51,51,204,16.02,6.2422,41.0256
51,51,341,16.02,6.2422,41.0656
51,51,25,16.14,6.1958,41.0813
51,51,399,16.02,6.2422,41.3889
51,51,429,16.02,6.2422,41.4295
51,51,5,13.82,7.2359,43.5876
51,51,4,13.82,7.2359,43.7511
51,51,675,12.44,8.0386,50.9382
51,37,204,12.8,7.8125,51.0688
51,37,341,12.8,7.8125,51.1211
51,37,25,12.9,7.7519,51.1393
51,37,399,12.8,7.8125,51.5414
51,37,429,12.8,7.8125,51.5938
51,204,341,12.14,8.2372,53.2502
51,204,25,12.23,8.1766,53.2705
51,341,25,12.23,8.1766,53.3752
51,204,399,12.14,8.2372,53.6703
51,204,429,12.14,8.2372,53.723
51,341,399,12.14,8.2372,53.7757
51,25,399,12.32,8.1169,53.8191
51,341,429,12.14,8.2372,53.8276
51,25,429,12.32,8.1169,53.8719
51,37,5,10.98,9.1075,54.4182
51,37,4,10.98,9.1075,54.6295
51,399,429,12.14,8.2372,54.6686
51,5,4,10.73,9.3197,55.058
51,5,204,10.62,9.4162,55.6413
51,5,341,10.62,9.4162,55.694
51,5,25,10.68,9.3633,55.7556
51,4,204,10.62,9.4162,56.0631
51,5,399,10.62,9.4162,56.1158
51,4,341,10.62,9.4162,56.1158
51,5,429,10.62,9.4162,56.1686
51,4,25,10.68,9.3633,56.177
51,4,399,10.62,9.4162,56.5377
51,4,429,10.62,9.4162,56.5904
51,37,675,9.85,10.1523,63.9818
51,204,675,9.46,10.5708,66.0738
51,341,675,9.46,10.5708,66.1785
51,25,675,9.57,10.4493,66.2141
51,675,399,9.51,10.5152,66.801
51,675,429,9.51,10.5152,66.8535
51,51,331,10.92,9.1575,86.9505
51,51,677,10.92,9.1575,86.9505
51,51,162,10.78,9.2764,88.6406
51,51,141,10.78,9.2764,88.6982
51,51,195,10.78,9.2764,88.7547
51,51,466,10.78,9.2764,88.8995
51,51,24,7.32,13.6612,93.5874
57,57,2,27.3,3.663,27.8729
57,57,56,26.79,3.7327,28.6197
57,57,126,26.79,3.7327,28.9071
57,57,216,26.79,3.7327,28.9071
57,57,678,29.72,3.3647,34.7769
57,2,126,21.41,4.6707,34.871
57,2,216,21.41,4.6707,34.871
57,57,679,29.72,3.3647,35.0154
57,56,126,20.62,4.8497,36.8097
57,56,216,20.62,4.8497,36.8097
57,216,126,20.62,4.8497,37.5575
57,678,679,23.69,4.2212,44.6628
57,678,126,23.28,4.2955,44.7595
57,678,216,23.28,4.2955,44.7595
57,679,126,23.28,4.2955,45.3807
57,679,216,23.28,4.2955,45.3807
57,57,675,18.96,5.2743,46.6343
57,2,56,15.45,6.4725,47.602
57,57,413,14.04,7.1225,50.2891
57,57,444,14.04,7.1225,50.2891
57,57,462,14.04,7.1225,50.2891
57,57,635,14.04,7.1225,50.2891
57,57,666,14.04,7.1225,50.2891
57,57,4003,14.04,7.1225,50.2891
57,57,4014,14.04,7.1225,50.2891
57,57,17,13.95,7.1685,50.3322
57,57,175,13.95,7.1685,50.3322
57,57,19,13.95,7.1685,50.3394
57,57,348,13.95,7.1685,50.3437
57,57,398,13.95,7.1685,50.3437
57,57,646,13.95,7.1685,50.3437
57,57,108,13.81,7.2411,51.3626
57,57,133,13.81,7.2411,51.4487
57,57,280,13.81,7.2411,51.5349
57,57,1,11.57,8.643,56.2884
57,2,679,15.16,6.5963,57.8515
57,678,56,14.92,6.7024,59.4476
57,675,126,14.6,6.8493,60.4855
57,675,216,14.6,6.8493,60.4855
57,444,413,11.19,8.9366,62.4668
57,444,462,11.19,8.9366,62.4668
57,444,635,11.19,8.9366,62.4668
57,444,666,11.19,8.9366,62.4668
57,444,4003,11.19,8.9366,62.4668
57,444,4014,11.19,8.9366,62.4668
57,4003,635,11.19,8.9366,62.4668
57,4003,666,11.19,8.9366,62.4668
57,635,413,11.19,8.9366,62.4668
57,635,462,11.19,8.9366,62.4668
57,635,666,11.19,8.9366,62.4668
55,386,680,2.0,50.0,455.105
55,667,680,2.0,50.0,455.105
55,17,677,2.0,50.0,466.935
55,175,677,2.0,50.0,466.935
55,19,677,2.0,50.0,466.965
55,348,677,2.0,50.0,466.98
55,646,677,2.0,50.0,466.98
55,398,677,2.0,50.0,466.98
55,4014,677,2.0,50.0,468.155
55,118,677,2.0,50.0,468.155
55,413,677,2.0,50.0,468.155
55,4003,677,2.0,50.0,468.155
55,677,462,2.0,50.0,468.155
55,677,469,2.0,50.0,468.155
55,677,648,2.0,50.0,468.155
55,509,678,2.0,50.0,468.615
55,665,680,2.0,50.0,468.705
55,603,678,2.0,50.0,491.35
55,102,678,2.0,50.0,491.35
55,373,678,2.0,50.0,498.21
55,343,678,2.0,50.0,498.21
55,186,678,2.0,50.0,498.21
55,636,680,2.0,50.0,498.255
55,456,680,2.0,50.0,498.255
55,660,677,2.0,50.0,504.965
55,547,677,2.0,50.0,504.965
55,677,651,2.0,50.0,504.965
55,331,680,2.0,50.0,505.56
55,530,678,2.0,50.0,507.855
55,513,678,2.0,50.0,507.855
55,80,679,2.0,50.0,508.25
55,138,509,2.0,50.0,508.49
55,204,648,2.0,50.0,508.58
55,341,648,2.0,50.0,508.665
55,336,509,2.0,50.0,508.665
55,445,509,2.0,50.0,508.845
55,28,547,2.0,50.0,508.935
55,28,651,2.0,50.0,508.935
55,28,660,2.0,50.0,508.935
55,203,547,2.0,50.0,508.935
55,203,651,2.0,50.0,508.935
55,203,660,2.0,50.0,508.935
55,17,331,2.0,50.0,508.955
55,175,331,2.0,50.0,508.955
55,331,19,2.0,50.0,508.965
55,331,348,2.0,50.0,508.97
55,331,398,2.0,50.0,508.97
55,331,646,2.0,50.0,508.97
55,509,22,2.0,50.0,509.015
55,509,49,2.0,50.0,509.015
52,52,98,12.62,7.9239,41.9975
52,52,171,12.62,7.9239,41.9975
52,52,200,12.62,7.9239,41.9975
52,52,87,12.44,8.0386,42.3972
52,52,181,12.44,8.0386,42.3972
52,52,194,12.44,8.0386,42.3972
52,52,333,12.44,8.0386,42.4261
52,52,338,12.44,8.0386,42.484
52,52,357,12.44,8.0386,42.5129
52,52,517,12.44,8.0386,42.6866
52,52,1,11.68,8.5616,42.7104
52,52,5,11.64,8.5911,42.8713
52,52,35,12.44,8.0386,43.2075
52,52,93,12.44,8.0386,43.2075
52,52,680,12.14,8.2372,46.1852
52,52,675,10.6,9.434,51.7445
52,171,98,10.0,10.0,53.5
52,171,200,10.0,10.0,53.5
52,98,200,10.0,10.0,53.5
52,171,87,9.85,10.1523,54.0468
52,171,181,9.85,10.1523,54.0468
52,171,194,9.85,10.1523,54.0468
52,98,87,9.85,10.1523,54.0468
52,98,181,9.85,10.1523,54.0468
52,98,194,9.85,10.1523,54.0468
52,200,87,9.85,10.1523,54.0468
52,200,181,9.85,10.1523,54.0468
52,200,194,9.85,10.1523,54.0468
52,171,333,9.85,10.1523,54.0843
52,98,333,9.85,10.1523,54.0843
52,200,333,9.85,10.1523,54.0843
52,171,338,9.85,10.1523,54.1595
52,98,338,9.85,10.1523,54.1595
52,200,338,9.85,10.1523,54.1595
52,171,357,9.85,10.1523,54.197
52,98,357,9.85,10.1523,54.197
52,200,357,9.85,10.1523,54.197
52,171,517,9.85,10.1523,54.4224
52,98,517,9.85,10.1523,54.4224
52,200,517,9.85,10.1523,54.4224
52,171,1,9.23,10.8342,54.4982
52,98,1,9.23,10.8342,54.4982
52,200,1,9.23,10.8342,54.4982
52,1,5,9.13,10.9529,54.6484
52,171,5,9.2,10.8696,54.6502
52,98,5,9.2,10.8696,54.6502
52,200,5,9.2,10.8696,54.6502
52,1,87,9.07,11.0254,55.0245
52,1,181,9.07,11.0254,55.0245
52,1,194,9.07,11.0254,55.0245
58,58,7,24.52,4.0783,45.1423
58,58,56,23.84,4.1946,45.9074
58,58,374,23.84,4.1946,46.511
58,58,125,23.84,4.1946,46.5684
58,58,217,23.84,4.1946,46.5684
58,58,679,26.69,3.7467,47.4621
58,7,56,19.41,5.152,55.9883
58,7,374,19.41,5.152,56.775
58,7,125,19.41,5.152,56.8503
58,7,217,19.41,5.152,56.8503
58,56,374,18.35,5.4496,58.7064
58,56,125,18.35,5.4496,58.781
58,56,217,18.35,5.4496,58.781
58,58,675,18.71,5.3447,59.0392
58,374,125,18.35,5.4496,60.3516
58,374,217,18.35,5.4496,60.3516
58,217,125,18.35,5.4496,60.5015
58,679,374,20.86,4.7939,61.0158
58,679,125,20.86,4.7939,61.0906
58,679,217,20.86,4.7939,61.0906
58,7,679,15.2,6.5789,73.1087
58,58,16,15.84,6.3131,74.3203
58,58,129,15.84,6.3131,74.3203
58,58,355,15.84,6.3131,74.3203
58,58,615,15.84,6.3131,74.3203
58,58,672,15.84,6.3131,74.3203
58,58,57,15.52,6.4433,75.6373
58,58,126,15.52,6.4433,75.6373
58,58,216,15.52,6.4433,75.6373
58,675,374,14.38,6.9541,76.1759
58,675,125,14.38,6.9541,76.251
58,675,217,14.38,6.9541,76.251
58,58,2,13.21,7.57,81.9089
58,58,678,13.82,7.2359,88.1485
58,16,615,12.71,7.8678,92.2012
58,16,672,12.71,7.8678,92.2012
58,355,615,12.71,7.8678,92.2012
58,355,672,12.71,7.8678,92.2012
58,129,615,12.71,7.8678,92.2012
58,129,672,12.71,7.8678,92.2012
58,672,615,12.71,7.8678,92.2012
58,16,57,12.44,8.0386,93.931
58,16,126,12.44,8.0386,93.931
58,16,216,12.44,8.0386,93.931
58,355,57,12.44,8.0386,93.931
58,355,126,12.44,8.0386,93.931
58,355,216,12.44,8.0386,93.931
58,129,57,12.44,8.0386,93.931
58,129,126,12.44,8.0386,93.931
58,129,216,12.44,8.0386,93.931
62,6,167,3.0,33.3333,327.9463
62,6,199,3.0,33.3333,327.9463
62,6,320,3.0,33.3333,327.9463
62,6,142,3.0,33.3333,328.073
62,6,347,3.0,33.3333,328.1363
62,6,62,3.0,33.3333,328.3297
62,6,346,3.0,33.3333,328.3297
62,6,4018,3.0,33.3333,328.3297
62,6,4019,3.0,33.3333,328.3297
62,6,14,3.0,33.3333,328.4563
62,6,67,3.0,33.3333,328.4563
62,6,221,3.0,33.3333,328.4563
62,6,361,3.0,33.3333,329.4197
62,4,120,3.0,33.3333,329.4263
62,4,62,3.0,33.3333,329.4997
62,4,346,3.0,33.3333,329.4997
62,4,4019,3.0,33.3333,329.4997
62,4,15,3.0,33.3333,329.963
62,4,148,3.0,33.3333,330.0263
62,7,11,3.0,33.3333,331.5797
62,7,92,3.0,33.3333,331.5797
62,4010,7,3.0,33.3333,331.6097
62,4012,7,3.0,33.3333,331.6097
62,62,7,3.0,33.3333,331.6097
62,7,346,3.0,33.3333,331.6097
62,7,4019,3.0,33.3333,331.6097
62,7,431,3.0,33.3333,331.9763
62,7,123,3.0,33.3333,332.1063
62,7,189,3.0,33.3333,332.1063
62,7,276,3.0,33.3333,332.1063
62,199,120,3.0,33.3333,347.413
62,320,120,3.0,33.3333,347.413
62,167,120,3.0,33.3333,347.413
62,142,120,3.0,33.3333,347.6897
62,199,62,3.0,33.3333,347.7763
62,199,346,3.0,33.3333,347.7763
62,199,4010,3.0,33.3333,347.7763
62,199,4012,3.0,33.3333,347.7763
62,199,4019,3.0,33.3333,347.7763
62,320,62,3.0,33.3333,347.7763
62,320,346,3.0,33.3333,347.7763
62,320,4010,3.0,33.3333,347.7763
62,320,4012,3.0,33.3333,347.7763
62,320,4019,3.0,33.3333,347.7763
62,167,62,3.0,33.3333,347.7763
62,167,346,3.0,33.3333,347.7763
62,167,4010,3.0,33.3333,347.7763
62,167,4012,3.0,33.3333,347.7763
62,167,4019,3.0,33.3333,347.7763
62,347,120,3.0,33.3333,347.8263
65,149,678,1.0,100.0,839.49
65,27,678,1.0,100.0,839.49
65,203,27,1.0,100.0,880.88
65,203,149,1.0,100.0,880.88
65,28,27,1.0,100.0,880.88
65,28,149,1.0,100.0,880.88
65,149,29,1.0,100.0,881.88
65,27,29,1.0,100.0,881.88
65,667,27,1.0,100.0,881.99
65,667,149,1.0,100.0,881.99
65,658,27,1.0,100.0,881.99
65,658,149,1.0,100.0,881.99
65,386,27,1.0,100.0,881.99
65,386,149,1.0,100.0,881.99
65,149,118,1.0,100.0,881.99
65,149,469,1.0,100.0,881.99
65,149,4007,1.0,100.0,881.99
65,149,4020,1.0,100.0,881.99
65,118,27,1.0,100.0,881.99
65,4020,27,1.0,100.0,881.99
65,469,27,1.0,100.0,881.99
65,27,4007,1.0,100.0,881.99
65,149,166,1.0,100.0,883.13
65,27,166,1.0,100.0,883.13
65,149,367,1.0,100.0,883.25
65,27,367,1.0,100.0,883.25
65,516,680,1.0,100.0,927.39
65,34,680,1.0,100.0,927.39
65,300,680,1.0,100.0,927.39
65,122,680,1.0,100.0,927.39
65,24,680,1.0,100.0,927.39
65,342,680,1.0,100.0,927.39
65,384,680,1.0,100.0,927.39
65,516,675,1.0,100.0,946.05
65,34,675,1.0,100.0,946.05
65,16,680,1.0,100.0,948.13
65,129,680,1.0,100.0,948.13
65,355,680,1.0,100.0,948.13
65,300,678,1.0,100.0,956.8
65,122,678,1.0,100.0,956.8
65,24,678,1.0,100.0,956.8
65,342,678,1.0,100.0,956.8
65,384,678,1.0,100.0,956.8
65,636,24,1.0,100.0,963.52
65,636,122,1.0,100.0,963.52
65,636,300,1.0,100.0,963.52
65,636,342,1.0,100.0,963.52
65,636,384,1.0,100.0,963.52
65,667,24,1.0,100.0,963.52
65,667,122,1.0,100.0,963.52
59,59,278,23.86,4.1911,46.766
59,59,647,23.86,4.1911,46.766
59,59,206,23.86,4.1911,46.9382
59,59,218,23.86,4.1911,46.9382
59,59,6,18.3,5.4645,51.0423
59,59,56,18.18,5.5006,51.7397
59,59,679,22.14,4.5167,52.9371
59,278,647,18.37,5.4437,60.295
59,278,206,18.37,5.4437,60.5187
59,278,218,18.37,5.4437,60.5187
59,647,206,18.37,5.4437,60.5187
59,647,218,18.37,5.4437,60.5187
59,218,206,18.37,5.4437,60.9667
59,6,56,14.16,7.0621,63.9071
59,6,278,14.16,7.0621,64.4685
59,6,647,14.16,7.0621,64.4685
59,6,206,14.16,7.0621,64.6931
59,6,218,14.16,7.0621,64.6931
59,59,675,15.02,6.6578,64.9462
59,56,278,13.98,7.1531,66.2699
59,56,647,13.98,7.1531,66.2699
59,56,206,13.98,7.1531,66.4945
59,56,218,13.98,7.1531,66.4945
59,679,278,17.26,5.7937,68.0458
59,679,647,17.26,5.7937,68.0458
59,679,206,17.26,5.7937,68.2701
59,679,218,17.26,5.7937,68.2701
59,6,679,11.78,8.489,81.0012
59,675,278,11.56,8.6505,83.6737
59,675,647,11.56,8.6505,83.6737
59,675,206,11.56,8.6505,83.8977
59,675,218,11.56,8.6505,83.8977
59,59,41,10.71,9.3371,87.7846
59,59,77,10.71,9.3371,87.7846
59,59,209,10.71,9.3371,87.7846
59,59,311,10.71,9.3371,87.7846
59,59,643,10.71,9.3371,87.7846
59,59,40,10.56,9.4697,88.5777
59,59,75,10.56,9.4697,88.5777
59,59,144,10.56,9.4697,88.8665
59,59,153,10.56,9.4697,88.8665
59,59,240,10.56,9.4697,88.8665
59,59,15,11.43,8.7489,99.3534
59,59,148,11.43,8.7489,99.3823
59,59,120,11.35,8.8106,99.6602
59,59,374,11.35,8.8106,100.0637
59,59,58,11.35,8.8106,100.1219
59,59,125,11.35,8.8106,100.1219
59,59,217,11.35,8.8106,100.1219
59,59,633,8.84,11.3122,101.4014
66,26,7,3.0,33.3333,339.963
66,152,7,3.0,33.3333,339.963
66,248,7,3.0,33.3333,339.963
66,23,7,3.0,33.3333,339.963
66,5,66,3.0,33.3333,340.093
66,5,273,3.0,33.3333,340.093
66,5,337,3.0,33.3333,340.093
66,5,539,3.0,33.3333,340.093
66,5,4005,3.0,33.3333,340.093
66,3,66,3.0,33.3333,340.3897
66,3,69,3.0,33.3333,340.3897
66,3,273,3.0,33.3333,340.3897
66,3,337,3.0,33.3333,340.3897
66,3,539,3.0,33.3333,340.3897
66,3,4004,3.0,33.3333,340.3897
66,3,4016,3.0,33.3333,340.3897
66,5,30,3.0,33.3333,340.6297
66,5,38,3.0,33.3333,340.6297
66,5,130,3.0,33.3333,340.6297
66,5,222,3.0,33.3333,340.6297
66,5,225,3.0,33.3333,340.6297
66,5,293,3.0,33.3333,340.6297
66,3,13,3.0,33.3333,340.8263
66,3,187,3.0,33.3333,340.8263
66,3,548,3.0,33.3333,340.8597
66,3,213,3.0,33.3333,340.8763
66,3,223,3.0,33.3333,340.8763
66,351,7,3.0,33.3333,341.373
66,337,7,3.0,33.3333,341.6597
66,273,7,3.0,33.3333,341.6597
66,7,66,3.0,33.3333,341.6597
66,7,539,3.0,33.3333,341.6597
66,26,66,3.0,33.3333,348.9097
66,26,69,3.0,33.3333,348.9097
66,26,273,3.0,33.3333,348.9097
66,26,337,3.0,33.3333,348.9097
66,26,539,3.0,33.3333,348.9097
66,26,4004,3.0,33.3333,348.9097
66,26,4005,3.0,33.3333,348.9097
66,26,4016,3.0,33.3333,348.9097
66,152,66,3.0,33.3333,348.9097
66,152,69,3.0,33.3333,348.9097
66,152,273,3.0,33.3333,348.9097
66,152,337,3.0,33.3333,348.9097
66,152,539,3.0,33.3333,348.9097
66,152,4004,3.0,33.3333,348.9097
66,152,4005,3.0,33.3333,348.9097
66,152,4016,3.0,33.3333,348.9097
66,248,66,3.0,33.3333,348.9097
66,248,69,3.0,33.3333,348.9097
67,67,4018,13.7,7.2993,62.2324
67,67,167,13.48,7.4184,63.0779
67,67,199,13.48,7.4184,63.0779
67,67,320,13.48,7.4184,63.0779
67,67,142,13.48,7.4184,63.1365
67,67,347,13.48,7.4184,63.1655
67,67,14,13.48,7.4184,63.3109
67,67,221,13.48,7.4184,63.3109
67,67,361,13.48,7.4184,63.7478
67,67,7,12.73,7.8555,64.5628
67,67,4,12.6,7.9365,64.8991
67,67,675,11.43,8.7489,72.1942
67,4018,167,10.7,9.3458,79.2982
67,4018,199,10.7,9.3458,79.2982
67,4018,320,10.7,9.3458,79.2982
67,4018,142,10.7,9.3458,79.3739
67,4018,347,10.7,9.3458,79.4122
67,4018,14,10.7,9.3458,79.601
67,4018,221,10.7,9.3458,79.601
67,4018,361,10.7,9.3458,80.1692
67,7,4018,10.1,9.901,81.112
67,167,199,10.36,9.6525,81.4719
67,167,320,10.36,9.6525,81.4719
67,199,320,10.36,9.6525,81.4719
67,167,142,10.36,9.6525,81.5482
67,199,142,10.36,9.6525,81.5482
67,320,142,10.36,9.6525,81.5482
67,7,4,9.99,10.01,81.5645
67,4018,4,9.99,10.01,81.5645
67,167,347,10.36,9.6525,81.5858
67,199,347,10.36,9.6525,81.5858
67,320,347,10.36,9.6525,81.5858
67,142,347,10.36,9.6525,81.7364
67,167,14,10.36,9.6525,81.775
67,167,221,10.36,9.6525,81.775
67,199,14,10.36,9.6525,81.775
67,199,221,10.36,9.6525,81.775
67,320,14,10.36,9.6525,81.775
67,320,221,10.36,9.6525,81.775
67,142,14,10.36,9.6525,81.9256
67,142,221,10.36,9.6525,81.9256
67,347,14,10.36,9.6525,82.0009
67,347,221,10.36,9.6525,82.0009
67,7,167,9.95,10.0503,82.1783
67,7,199,9.95,10.0503,82.1783
67,7,320,9.95,10.0503,82.1783
67,7,142,9.95,10.0503,82.2527
67,7,347,9.95,10.0503,82.2898
67,167,361,10.36,9.6525,82.3435
67,199,361,10.36,9.6525,82.3435
61,667,680,1.2,83.3333,758.508
61,386,680,1.2,83.3333,758.508
61,17,677,1.2,83.3333,778.2247
61,175,677,1.2,83.3333,778.2247
61,19,677,1.2,83.3333,778.2747
61,646,677,1.2,83.3333,778.2997
61,398,677,1.2,83.3333,778.2997
61,348,677,1.2,83.3333,778.2997
61,648,677,1.2,83.3333,780.258
61,4003,677,1.2,83.3333,780.258
61,677,118,1.2,83.3333,780.258
61,677,413,1.2,83.3333,780.258
61,677,462,1.2,83.3333,780.258
61,677,469,1.2,83.3333,780.258
61,677,4014,1.2,83.3333,780.258
61,509,678,1.2,83.3333,781.0247
61,665,680,1.2,83.3333,781.1747
61,603,678,1.2,83.3333,818.9163
61,102,678,1.2,83.3333,818.9163
61,186,678,1.2,83.3333,830.3497
61,343,678,1.2,83.3333,830.3497
61,373,678,1.2,83.3333,830.3497
61,636,680,1.2,83.3333,830.4247
61,456,680,1.2,83.3333,830.4247
61,651,677,1.2,83.3333,841.608
61,677,547,1.2,83.3333,841.608
61,677,660,1.2,83.3333,841.608
61,331,680,1.2,83.3333,842.5997
61,513,678,1.2,83.3333,846.4247
61,530,678,1.2,83.3333,846.4247
61,80,679,1.2,83.3333,847.083
61,138,509,1.2,83.3333,847.483
61,204,648,1.2,83.3333,847.633
61,341,648,1.2,83.3333,847.7747
61,336,509,1.2,83.3333,847.7747
61,445,509,1.2,83.3333,848.0747
61,203,547,1.2,83.3333,848.2247
61,203,651,1.2,83.3333,848.2247
61,203,660,1.2,83.3333,848.2247
61,28,547,1.2,83.3333,848.2247
61,28,651,1.2,83.3333,848.2247
61,28,660,1.2,83.3333,848.2247
61,17,331,1.2,83.3333,848.258
61,175,331,1.2,83.3333,848.258
61,331,19,1.2,83.3333,848.2747
61,331,348,1.2,83.3333,848.283
61,331,398,1.2,83.3333,848.283
61,331,646,1.2,83.3333,848.283
61,509,22,1.2,83.3333,848.358
61,509,49,1.2,83.3333,848.358
72,644,675,1.2,83.3333,653.6164
72,546,675,1.2,83.3333,653.6164
72,560,675,1.2,83.3333,653.6164
72,5,681,1.2,83.3333,735.133
72,73,675,1.2,83.3333,738.458
72,181,681,1.2,83.3333,751.6997
72,52,681,1.2,83.3333,751.6997
72,194,681,1.2,83.3333,751.6997
72,87,681,1.2,83.3333,751.6997
72,333,681,1.2,83.3333,752.0414
72,338,681,1.2,83.3333,752.7247
72,357,681,1.2,83.3333,753.058
72,171,681,1.2,83.3333,754.883
72,98,681,1.2,83.3333,754.883
72,681,73,1.2,83.3333,754.883
72,681,200,1.2,83.3333,754.883
72,681,517,1.2,83.3333,755.033
72,73,680,1.2,83.3333,756.6914
72,681,35,1.2,83.3333,758.108
72,681,93,1.2,83.3333,758.108
72,630,681,1.2,83.3333,815.3663
72,50,681,1.2,83.3333,815.3663
72,179,681,1.2,83.3333,815.3663
72,630,680,1.2,83.3333,817.2663
72,50,680,1.2,83.3333,817.2663
72,179,680,1.2,83.3333,817.2663
72,5,504,1.2,83.3333,817.7163
72,644,135,1.2,83.3333,820.7497
72,546,135,1.2,83.3333,820.7497
72,560,135,1.2,83.3333,820.7497
72,6,118,1.2,83.3333,846.633
72,6,469,1.2,83.3333,846.633
72,5,112,1.2,83.3333,847.0497
72,5,379,1.2,83.3333,847.0497
72,6,509,1.2,83.3333,847.7747
72,1,402,1.2,83.3333,847.8163
72,1,484,1.2,83.3333,847.8163
72,1,601,1.2,83.3333,847.8163
72,73,2,1.2,83.3333,847.8163
72,5,359,1.2,83.3333,848.383
72,73,135,1.2,83.3333,850.3997
72,6,655,1.2,83.3333,858.6247
72,1,519,1.2,83.3333,858.858
72,1,622,1.2,83.3333,858.858
72,1,4008,1.2,83.3333,858.858
72,5,172,1.2,83.3333,859.108
72,5,656,1.2,83.3333,859.108
72,7,73,1.2,83.3333,860.3747
72,484,675,1.2,83.3333,860.433
72,601,675,1.2,83.3333,860.433
68,552,675,1.2,83.3333,745.1664
68,70,675,1.2,83.3333,745.1664
68,81,675,1.2,83.3333,869.2163
68,662,675,1.2,83.3333,869.2163
68,535,675,1.2,83.3333,869.2163
68,263,675,1.2,83.3333,869.2163
68,1,70,1.2,83.3333,878.6913
68,1,552,1.2,83.3333,878.6913
68,385,5,1.2,83.3333,879.008
68,121,5,1.2,83.3333,879.008
68,406,5,1.2,83.3333,879.008
68,655,4,1.2,83.3333,879.3246
68,5,81,1.2,83.3333,883.008
68,5,263,1.2,83.3333,883.008
68,5,535,1.2,83.3333,883.008
68,5,662,1.2,83.3333,883.008
68,552,2,1.2,83.3333,883.0496
68,70,2,1.2,83.3333,883.0496
68,4,480,1.2,83.3333,883.6746
68,4,528,1.2,83.3333,883.6746
68,5,650,1.2,83.3333,883.8746
68,5,668,1.2,83.3333,883.8746
